images,label,size_kb,dimensions
./train/glass shatter/4479.jpg,glass shatter,108.683,"(1185, 888)"
./train/glass shatter/4489.jpg,glass shatter,71.418,"(859, 644)"
./train/glass shatter/449.jpg,glass shatter,127.835,"(1325, 993)"
./train/glass shatter/4492.jpg,glass shatter,115.842,"(827, 620)"
./train/glass shatter/4494.jpg,glass shatter,52.743,"(839, 629)"
./train/glass shatter/4497.jpg,glass shatter,129.968,"(1140, 855)"
./train/glass shatter/4505.jpg,glass shatter,69.852,"(888, 666)"
./train/glass shatter/4507.jpg,glass shatter,202.561,"(1134, 850)"
./train/glass shatter/4517.jpg,glass shatter,72.413,"(800, 600)"
./train/glass shatter/4519.jpg,glass shatter,188.795,"(1220, 915)"
./train/glass shatter/4523.jpg,glass shatter,66.923,"(863, 647)"
./train/glass shatter/4526.jpg,glass shatter,73.73,"(816, 612)"
./train/glass shatter/4552.jpg,glass shatter,260.646,"(1314, 985)"
./train/glass shatter/4555.jpg,glass shatter,175.551,"(1422, 1066)"
./train/glass shatter/4568.jpg,glass shatter,81.097,"(857, 642)"
./train/glass shatter/4571.jpg,glass shatter,76.983,"(811, 608)"
./train/glass shatter/4573.jpg,glass shatter,143.378,"(1271, 953)"
./train/glass shatter/4585.jpg,glass shatter,86.704,"(1137, 852)"
./train/glass shatter/4588.jpg,glass shatter,63.624,"(850, 637)"
./train/glass shatter/4590.jpg,glass shatter,82.625,"(872, 654)"
./train/glass shatter/4602.jpg,glass shatter,172.215,"(1338, 1003)"
./train/glass shatter/4604.jpg,glass shatter,134.875,"(1374, 1030)"
./train/glass shatter/4609.jpg,glass shatter,115.379,"(1216, 912)"
./train/glass shatter/464.jpg,glass shatter,238.622,"(1101, 825)"
./train/glass shatter/4640.jpg,glass shatter,79.593,"(877, 657)"
./train/glass shatter/4644.jpg,glass shatter,82.459,"(801, 600)"
./train/glass shatter/465.jpg,glass shatter,132.466,"(865, 648)"
./train/glass shatter/4656.jpg,glass shatter,93.13,"(854, 640)"
./train/glass shatter/4658.jpg,glass shatter,115.355,"(1164, 873)"
./train/glass shatter/4672.jpg,glass shatter,132.855,"(1304, 978)"
./train/glass shatter/4678.jpg,glass shatter,156.129,"(1372, 1029)"
./train/glass shatter/4682.jpg,glass shatter,311.396,"(1355, 1016)"
./train/glass shatter/4697.jpg,glass shatter,182.141,"(1492, 1119)"
./train/glass shatter/472.jpg,glass shatter,70.354,"(895, 671)"
./train/glass shatter/4736.jpg,glass shatter,83.105,"(818, 613)"
./train/glass shatter/4738.jpg,glass shatter,97.038,"(872, 654)"
./train/glass shatter/4742.jpg,glass shatter,95.889,"(804, 603)"
./train/glass shatter/475.jpg,glass shatter,75.439,"(831, 623)"
./train/glass shatter/4752.jpg,glass shatter,124.862,"(1345, 1008)"
./train/glass shatter/4781.jpg,glass shatter,88.776,"(846, 634)"
./train/glass shatter/4783.jpg,glass shatter,77.702,"(855, 641)"
./train/glass shatter/4788.jpg,glass shatter,64.492,"(881, 660)"
./train/glass shatter/4790.jpg,glass shatter,112.22,"(1101, 825)"
./train/glass shatter/480.jpg,glass shatter,67.47,"(812, 609)"
./train/glass shatter/4805.jpg,glass shatter,243.057,"(1394, 1045)"
./train/glass shatter/4817.jpg,glass shatter,114.312,"(1393, 1044)"
./train/glass shatter/4823.jpg,glass shatter,83.389,"(880, 660)"
./train/glass shatter/4830.jpg,glass shatter,127.413,"(1218, 913)"
./train/glass shatter/4840.jpg,glass shatter,157.24,"(1362, 1021)"
./train/glass shatter/4841.jpg,glass shatter,152.023,"(1238, 928)"
./train/glass shatter/4843.jpg,glass shatter,184.476,"(1406, 1054)"
./train/glass shatter/4846.jpg,glass shatter,126.404,"(1306, 979)"
./train/glass shatter/4847.jpg,glass shatter,162.719,"(881, 660)"
./train/glass shatter/485.jpg,glass shatter,388.172,"(1420, 1065)"
./train/glass shatter/4855.jpg,glass shatter,186.374,"(900, 675)"
./train/glass shatter/4871.jpg,glass shatter,92.699,"(807, 605)"
./train/glass shatter/4873.jpg,glass shatter,118.329,"(869, 651)"
./train/glass shatter/4877.jpg,glass shatter,76.241,"(852, 639)"
./train/glass shatter/4885.jpg,glass shatter,232.038,"(1401, 1050)"
./train/glass shatter/489.jpg,glass shatter,184.717,"(878, 658)"
./train/glass shatter/4893.jpg,glass shatter,109.947,"(1462, 1096)"
./train/glass shatter/4896.jpg,glass shatter,68.183,"(811, 608)"
./train/glass shatter/49.jpg,glass shatter,114.564,"(1313, 984)"
./train/glass shatter/4905.jpg,glass shatter,96.903,"(838, 628)"
./train/glass shatter/4910.jpg,glass shatter,55.604,"(804, 603)"
./train/glass shatter/4925.jpg,glass shatter,70.588,"(859, 644)"
./train/glass shatter/4927.jpg,glass shatter,72.559,"(804, 603)"
./train/glass shatter/4928.jpg,glass shatter,139.831,"(805, 603)"
./train/glass shatter/4930.jpg,glass shatter,114.679,"(1402, 1051)"
./train/glass shatter/4933.jpg,glass shatter,110.291,"(1341, 1005)"
./train/glass shatter/4955.jpg,glass shatter,142.066,"(1345, 1008)"
./train/glass shatter/4964.jpg,glass shatter,71.542,"(823, 617)"
./train/glass shatter/4967.jpg,glass shatter,78.645,"(833, 624)"
./train/glass shatter/4974.jpg,glass shatter,116.936,"(1175, 881)"
./train/glass shatter/4975.jpg,glass shatter,105.241,"(844, 633)"
./train/glass shatter/4984.jpg,glass shatter,126.487,"(1349, 1011)"
./train/glass shatter/4992.jpg,glass shatter,101.605,"(853, 639)"
./train/glass shatter/4994.jpg,glass shatter,131.4,"(1297, 972)"
./train/glass shatter/4996.jpg,glass shatter,139.537,"(1205, 903)"
./train/glass shatter/5.jpg,glass shatter,142.317,"(817, 612)"
./train/glass shatter/5013.jpg,glass shatter,140.077,"(1362, 1021)"
./train/glass shatter/5023.jpg,glass shatter,149.365,"(1218, 913)"
./train/glass shatter/5025.jpg,glass shatter,86.562,"(812, 609)"
./train/glass shatter/5031.jpg,glass shatter,115.712,"(1173, 879)"
./train/glass shatter/5042.jpg,glass shatter,145.7,"(1477, 1107)"
./train/glass shatter/505.jpg,glass shatter,68.51,"(809, 606)"
./train/glass shatter/5067.jpg,glass shatter,85.629,"(837, 627)"
./train/glass shatter/507.jpg,glass shatter,57.362,"(818, 613)"
./train/glass shatter/5073.jpg,glass shatter,187.411,"(1253, 939)"
./train/glass shatter/5079.jpg,glass shatter,131.824,"(1219, 914)"
./train/glass shatter/5081.jpg,glass shatter,164.568,"(1405, 1053)"
./train/glass shatter/509.jpg,glass shatter,314.779,"(1477, 1107)"
./train/glass shatter/5104.jpg,glass shatter,84.563,"(866, 649)"
./train/glass shatter/5112.jpg,glass shatter,86.312,"(820, 615)"
./train/glass shatter/5115.jpg,glass shatter,110.66,"(850, 637)"
./train/glass shatter/5116.jpg,glass shatter,123.483,"(855, 641)"
./train/glass shatter/5118.jpg,glass shatter,74.058,"(803, 602)"
./train/glass shatter/5134.jpg,glass shatter,164.586,"(1492, 1119)"
./train/glass shatter/5141.jpg,glass shatter,250.066,"(1328, 996)"
./train/glass shatter/5146.jpg,glass shatter,85.024,"(878, 658)"
./train/glass shatter/5147.jpg,glass shatter,68.471,"(849, 636)"
./train/glass shatter/5152.jpg,glass shatter,102.588,"(1137, 852)"
./train/glass shatter/516.jpg,glass shatter,86.055,"(877, 657)"
./train/glass shatter/5174.jpg,glass shatter,52.77,"(800, 600)"
./train/glass shatter/5184.jpg,glass shatter,133.714,"(1369, 1026)"
./train/glass shatter/5190.jpg,glass shatter,100.816,"(878, 658)"
./train/glass shatter/5191.jpg,glass shatter,100.004,"(845, 633)"
./train/glass shatter/5196.jpg,glass shatter,66.913,"(864, 648)"
./train/glass shatter/5199.jpg,glass shatter,169.021,"(1339, 1004)"
./train/glass shatter/5200.jpg,glass shatter,132.658,"(1467, 1100)"
./train/glass shatter/5207.jpg,glass shatter,142.344,"(892, 669)"
./train/glass shatter/5212.jpg,glass shatter,156.742,"(883, 662)"
./train/glass shatter/5221.jpg,glass shatter,108.95,"(873, 654)"
./train/glass shatter/5228.jpg,glass shatter,125.656,"(806, 604)"
./train/glass shatter/5233.jpg,glass shatter,134.427,"(1272, 954)"
./train/glass shatter/5243.jpg,glass shatter,58.925,"(859, 644)"
./train/glass shatter/5251.jpg,glass shatter,259.662,"(1492, 1119)"
./train/glass shatter/5256.jpg,glass shatter,74.005,"(876, 657)"
./train/glass shatter/5258.jpg,glass shatter,103.183,"(819, 614)"
./train/glass shatter/5277.jpg,glass shatter,144.437,"(892, 669)"
./train/glass shatter/5286.jpg,glass shatter,53.568,"(851, 638)"
./train/glass shatter/5297.jpg,glass shatter,71.989,"(804, 603)"
./train/glass shatter/5300.jpg,glass shatter,116.281,"(1236, 927)"
./train/glass shatter/5304.jpg,glass shatter,92.856,"(862, 646)"
./train/glass shatter/5315.jpg,glass shatter,71.247,"(850, 637)"
./train/glass shatter/5333.jpg,glass shatter,241.474,"(1384, 1038)"
./train/glass shatter/5342.jpg,glass shatter,199.56,"(1370, 1027)"
./train/glass shatter/5344.jpg,glass shatter,170.586,"(1431, 1073)"
./train/glass shatter/5351.jpg,glass shatter,146.15,"(1383, 1037)"
./train/glass shatter/5354.jpg,glass shatter,147.484,"(1375, 1031)"
./train/glass shatter/5356.jpg,glass shatter,81.868,"(810, 607)"
./train/glass shatter/5362.jpg,glass shatter,129.823,"(1264, 948)"
./train/glass shatter/5370.jpg,glass shatter,151.684,"(1432, 1074)"
./train/glass shatter/5379.jpg,glass shatter,102.803,"(899, 674)"
./train/glass shatter/5382.jpg,glass shatter,76.784,"(870, 652)"
./train/glass shatter/5384.jpg,glass shatter,98.896,"(879, 659)"
./train/glass shatter/5388.jpg,glass shatter,217.128,"(1355, 1016)"
./train/glass shatter/539.jpg,glass shatter,105.385,"(1249, 936)"
./train/glass shatter/5398.jpg,glass shatter,120.797,"(816, 612)"
./train/glass shatter/5407.jpg,glass shatter,81.203,"(835, 626)"
./train/glass shatter/5414.jpg,glass shatter,217.339,"(1417, 1062)"
./train/glass shatter/5417.jpg,glass shatter,68.691,"(817, 612)"
./train/glass shatter/5420.jpg,glass shatter,99.122,"(867, 650)"
./train/glass shatter/5423.jpg,glass shatter,210.938,"(1354, 1015)"
./train/glass shatter/5434.jpg,glass shatter,167.899,"(1245, 933)"
./train/glass shatter/5443.jpg,glass shatter,119.5,"(1270, 952)"
./train/glass shatter/5445.jpg,glass shatter,232.329,"(1384, 1038)"
./train/glass shatter/5450.jpg,glass shatter,175.227,"(1268, 951)"
./train/glass shatter/5458.jpg,glass shatter,70.025,"(828, 621)"
./train/glass shatter/5476.jpg,glass shatter,106.957,"(1225, 918)"
./train/glass shatter/5481.jpg,glass shatter,148.939,"(1441, 1080)"
./train/glass shatter/5483.jpg,glass shatter,96.037,"(868, 651)"
./train/glass shatter/5486.jpg,glass shatter,178.135,"(1231, 923)"
./train/glass shatter/5494.jpg,glass shatter,68.513,"(833, 624)"
./train/glass shatter/5497.jpg,glass shatter,74.081,"(895, 671)"
./train/glass shatter/55.jpg,glass shatter,315.313,"(1406, 1054)"
./train/glass shatter/5510.jpg,glass shatter,79.97,"(815, 611)"
./train/glass shatter/5523.jpg,glass shatter,145.698,"(1499, 1124)"
./train/glass shatter/5532.jpg,glass shatter,224.883,"(1224, 918)"
./train/glass shatter/5540.jpg,glass shatter,114.122,"(1243, 932)"
./train/glass shatter/5544.jpg,glass shatter,77.15,"(807, 605)"
./train/glass shatter/5548.jpg,glass shatter,89.064,"(812, 609)"
./train/glass shatter/5562.jpg,glass shatter,120.987,"(868, 651)"
./train/glass shatter/5564.jpg,glass shatter,125.852,"(850, 637)"
./train/glass shatter/5569.jpg,glass shatter,135.218,"(1358, 1018)"
./train/glass shatter/5572.jpg,glass shatter,210.157,"(1264, 948)"
./train/glass shatter/5573.jpg,glass shatter,110.396,"(1255, 941)"
./train/glass shatter/5581.jpg,glass shatter,116.445,"(1269, 951)"
./train/glass shatter/5586.jpg,glass shatter,69.224,"(867, 650)"
./train/glass shatter/5587.jpg,glass shatter,68.936,"(832, 624)"
./train/glass shatter/5588.jpg,glass shatter,105.421,"(817, 612)"
./train/glass shatter/5590.jpg,glass shatter,138.283,"(810, 607)"
./train/glass shatter/5592.jpg,glass shatter,133.346,"(821, 615)"
./train/glass shatter/5606.jpg,glass shatter,87.342,"(867, 650)"
./train/glass shatter/561.jpg,glass shatter,80.172,"(817, 612)"
./train/glass shatter/5617.jpg,glass shatter,91.378,"(895, 671)"
./train/glass shatter/563.jpg,glass shatter,128.636,"(1367, 1025)"
./train/glass shatter/564.jpg,glass shatter,117.841,"(1172, 879)"
./train/glass shatter/5648.jpg,glass shatter,227.664,"(1244, 933)"
./train/glass shatter/5654.jpg,glass shatter,86.731,"(874, 655)"
./train/glass shatter/5659.jpg,glass shatter,65.321,"(820, 615)"
./train/glass shatter/5663.jpg,glass shatter,77.354,"(809, 606)"
./train/glass shatter/5665.jpg,glass shatter,270.501,"(1339, 1004)"
./train/glass shatter/5667.jpg,glass shatter,192.921,"(1450, 1087)"
./train/glass shatter/568.jpg,glass shatter,117.566,"(1260, 945)"
./train/glass shatter/5683.jpg,glass shatter,80.005,"(838, 628)"
./train/glass shatter/5685.jpg,glass shatter,353.29,"(1325, 993)"
./train/glass shatter/5694.jpg,glass shatter,81.143,"(843, 632)"
./train/glass shatter/5698.jpg,glass shatter,84.986,"(851, 638)"
./train/glass shatter/5704.jpg,glass shatter,138.36,"(894, 670)"
./train/glass shatter/5707.jpg,glass shatter,133.056,"(1230, 922)"
./train/glass shatter/571.jpg,glass shatter,153.767,"(1289, 966)"
./train/glass shatter/5714.jpg,glass shatter,114.791,"(1186, 889)"
./train/glass shatter/5718.jpg,glass shatter,66.97,"(849, 636)"
./train/glass shatter/5727.jpg,glass shatter,121.344,"(1249, 936)"
./train/glass shatter/5734.jpg,glass shatter,71.798,"(814, 610)"
./train/glass shatter/5737.jpg,glass shatter,252.396,"(1276, 957)"
./train/glass shatter/5751.jpg,glass shatter,238.864,"(1290, 967)"
./train/glass shatter/5752.jpg,glass shatter,114.659,"(1110, 832)"
./train/glass shatter/5771.jpg,glass shatter,70.764,"(807, 605)"
./train/glass shatter/5783.jpg,glass shatter,112.269,"(1124, 843)"
./train/glass shatter/5788.jpg,glass shatter,49.87,"(811, 608)"
./train/glass shatter/5806.jpg,glass shatter,76.483,"(855, 641)"
./train/glass shatter/5807.jpg,glass shatter,297.469,"(1175, 881)"
./train/glass shatter/5813.jpg,glass shatter,340.688,"(1469, 1101)"
./train/glass shatter/5822.jpg,glass shatter,125.551,"(821, 615)"
./train/glass shatter/5831.jpg,glass shatter,63.669,"(878, 658)"
./train/glass shatter/5836.jpg,glass shatter,220.105,"(1391, 1043)"
./train/glass shatter/5843.jpg,glass shatter,139.058,"(1183, 887)"
./train/glass shatter/5857.jpg,glass shatter,291.312,"(1199, 899)"
./train/glass shatter/5858.jpg,glass shatter,112.015,"(834, 625)"
./train/glass shatter/5868.jpg,glass shatter,156.004,"(1484, 1113)"
./train/glass shatter/5885.jpg,glass shatter,155.31,"(830, 622)"
./train/glass shatter/5887.jpg,glass shatter,102.665,"(817, 612)"
./train/glass shatter/5888.jpg,glass shatter,186.21,"(1137, 852)"
./train/glass shatter/5893.jpg,glass shatter,77.963,"(855, 641)"
./train/glass shatter/5898.jpg,glass shatter,92.986,"(839, 629)"
./train/glass shatter/5907.jpg,glass shatter,77.653,"(853, 639)"
./train/glass shatter/5912.jpg,glass shatter,108.794,"(843, 632)"
./train/glass shatter/5913.jpg,glass shatter,100.817,"(1159, 869)"
./train/glass shatter/5915.jpg,glass shatter,109.09,"(1276, 957)"
./train/glass shatter/5933.jpg,glass shatter,72.969,"(891, 668)"
./train/glass shatter/5937.jpg,glass shatter,271.371,"(1349, 1011)"
./train/glass shatter/5939.jpg,glass shatter,197.578,"(1345, 1008)"
./train/glass shatter/5941.jpg,glass shatter,129.776,"(1336, 1002)"
./train/glass shatter/5946.jpg,glass shatter,158.123,"(889, 666)"
./train/glass shatter/595.jpg,glass shatter,159.484,"(1167, 875)"
./train/glass shatter/5959.jpg,glass shatter,66.562,"(819, 614)"
./train/glass shatter/5962.jpg,glass shatter,73.253,"(847, 635)"
./train/glass shatter/598.jpg,glass shatter,267.685,"(1284, 963)"
./train/glass shatter/5982.jpg,glass shatter,166.557,"(1387, 1040)"
./train/glass shatter/5989.jpg,glass shatter,164.339,"(1454, 1090)"
./train/glass shatter/6003.jpg,glass shatter,102.028,"(888, 666)"
./train/glass shatter/6007.jpg,glass shatter,58.616,"(872, 654)"
./train/glass shatter/6008.jpg,glass shatter,154.026,"(1376, 1032)"
./train/glass shatter/601.jpg,glass shatter,144.637,"(1139, 854)"
./train/glass shatter/6024.jpg,glass shatter,95.796,"(1298, 973)"
./train/glass shatter/6026.jpg,glass shatter,280.674,"(1344, 1008)"
./train/glass shatter/6028.jpg,glass shatter,120.632,"(1172, 879)"
./train/glass shatter/6045.jpg,glass shatter,81.887,"(825, 618)"
./train/glass shatter/6048.jpg,glass shatter,176.191,"(1101, 825)"
./train/glass shatter/6056.jpg,glass shatter,304.297,"(1377, 1032)"
./train/glass shatter/6057.jpg,glass shatter,49.974,"(853, 639)"
./train/glass shatter/6064.jpg,glass shatter,86.767,"(858, 643)"
./train/glass shatter/6077.jpg,glass shatter,292.018,"(1236, 927)"
./train/glass shatter/6079.jpg,glass shatter,296.714,"(1482, 1111)"
./train/glass shatter/6084.jpg,glass shatter,105.817,"(848, 636)"
./train/glass shatter/6087.jpg,glass shatter,61.803,"(866, 649)"
./train/glass shatter/6090.jpg,glass shatter,73.482,"(850, 637)"
./train/glass shatter/6107.jpg,glass shatter,114.507,"(1316, 987)"
./train/glass shatter/6109.jpg,glass shatter,227.024,"(1236, 927)"
./train/glass shatter/6125.jpg,glass shatter,73.854,"(826, 619)"
./train/glass shatter/6128.jpg,glass shatter,92.505,"(875, 656)"
./train/glass shatter/613.jpg,glass shatter,55.128,"(811, 608)"
./train/glass shatter/6130.jpg,glass shatter,67.503,"(855, 641)"
./train/glass shatter/6139.jpg,glass shatter,71.043,"(900, 675)"
./train/glass shatter/6144.jpg,glass shatter,103.146,"(1235, 926)"
./train/glass shatter/6153.jpg,glass shatter,70.196,"(806, 604)"
./train/glass shatter/6164.jpg,glass shatter,80.437,"(839, 629)"
./train/glass shatter/6168.jpg,glass shatter,88.415,"(841, 630)"
./train/glass shatter/6175.jpg,glass shatter,99.616,"(881, 660)"
./train/glass shatter/6180.jpg,glass shatter,241.837,"(1359, 1019)"
./train/glass shatter/6205.jpg,glass shatter,90.412,"(859, 644)"
./train/glass shatter/6221.jpg,glass shatter,299.685,"(1423, 1067)"
./train/glass shatter/623.jpg,glass shatter,68.966,"(836, 627)"
./train/glass shatter/6231.jpg,glass shatter,108.897,"(1180, 885)"
./train/glass shatter/6243.jpg,glass shatter,254.319,"(1319, 989)"
./train/glass shatter/6247.jpg,glass shatter,165.127,"(1425, 1068)"
./train/glass shatter/6262.jpg,glass shatter,93.36,"(858, 643)"
./train/glass shatter/6263.jpg,glass shatter,408.433,"(1482, 1111)"
./train/glass shatter/6267.jpg,glass shatter,117.879,"(1240, 930)"
./train/glass shatter/627.jpg,glass shatter,153.863,"(1186, 889)"
./train/glass shatter/6284.jpg,glass shatter,63.989,"(818, 613)"
./train/glass shatter/6285.jpg,glass shatter,72.577,"(868, 651)"
./train/glass shatter/630.jpg,glass shatter,229.195,"(1100, 825)"
./train/glass shatter/6306.jpg,glass shatter,109.91,"(1392, 1044)"
./train/glass shatter/6308.jpg,glass shatter,222.766,"(1486, 1114)"
./train/glass shatter/6317.jpg,glass shatter,85.089,"(841, 630)"
./train/glass shatter/6326.jpg,glass shatter,149.644,"(877, 657)"
./train/glass shatter/6329.jpg,glass shatter,149.415,"(1105, 828)"
./train/glass shatter/6338.jpg,glass shatter,193.328,"(1117, 837)"
./train/glass shatter/6339.jpg,glass shatter,72.597,"(855, 641)"
./train/glass shatter/6349.jpg,glass shatter,212.407,"(1318, 988)"
./train/glass shatter/6358.jpg,glass shatter,109.546,"(1244, 933)"
./train/glass shatter/6360.jpg,glass shatter,87.461,"(875, 656)"
./train/glass shatter/6363.jpg,glass shatter,155.993,"(1404, 1053)"
./train/glass shatter/6376.jpg,glass shatter,169.228,"(1389, 1041)"
./train/glass shatter/6384.jpg,glass shatter,70.637,"(877, 657)"
./train/glass shatter/6386.jpg,glass shatter,51.069,"(857, 642)"
./train/glass shatter/6394.jpg,glass shatter,71.93,"(856, 642)"
./train/glass shatter/6397.jpg,glass shatter,256.231,"(1492, 1119)"
./train/glass shatter/6401.jpg,glass shatter,69.444,"(849, 636)"
./train/glass shatter/641.jpg,glass shatter,77.204,"(820, 615)"
./train/glass shatter/6425.jpg,glass shatter,151.506,"(1236, 927)"
./train/glass shatter/6427.jpg,glass shatter,92.635,"(887, 665)"
./train/glass shatter/6434.jpg,glass shatter,127.454,"(1197, 897)"
./train/glass shatter/6435.jpg,glass shatter,127.484,"(1369, 1026)"
./train/glass shatter/6439.jpg,glass shatter,84.061,"(891, 668)"
./train/glass shatter/645.jpg,glass shatter,111.893,"(1107, 830)"
./train/glass shatter/6453.jpg,glass shatter,137.109,"(1177, 882)"
./train/glass shatter/6460.jpg,glass shatter,98.893,"(1103, 827)"
./train/glass shatter/6465.jpg,glass shatter,62.561,"(818, 613)"
./train/glass shatter/6466.jpg,glass shatter,68.279,"(855, 641)"
./train/glass shatter/6479.jpg,glass shatter,97.521,"(879, 659)"
./train/glass shatter/6482.jpg,glass shatter,135.891,"(1368, 1026)"
./train/glass shatter/6484.jpg,glass shatter,140.574,"(1423, 1067)"
./train/glass shatter/6490.jpg,glass shatter,74.484,"(852, 639)"
./train/glass shatter/650.jpg,glass shatter,95.641,"(816, 612)"
./train/glass shatter/6500.jpg,glass shatter,113.267,"(898, 673)"
./train/glass shatter/6530.jpg,glass shatter,143.825,"(1205, 903)"
./train/glass shatter/6532.jpg,glass shatter,79.691,"(863, 647)"
./train/glass shatter/6537.jpg,glass shatter,94.383,"(821, 615)"
./train/glass shatter/6545.jpg,glass shatter,83.086,"(842, 631)"
./train/glass shatter/6557.jpg,glass shatter,64.391,"(872, 654)"
./train/glass shatter/6558.jpg,glass shatter,69.688,"(875, 656)"
./train/glass shatter/6571.jpg,glass shatter,58.274,"(805, 603)"
./train/glass shatter/6573.jpg,glass shatter,100.814,"(849, 636)"
./train/glass shatter/6579.jpg,glass shatter,55.809,"(817, 612)"
./train/glass shatter/6585.jpg,glass shatter,220.958,"(1428, 1071)"
./train/glass shatter/6589.jpg,glass shatter,65.892,"(837, 627)"
./train/glass shatter/6591.jpg,glass shatter,123.334,"(1241, 930)"
./train/glass shatter/6596.jpg,glass shatter,78.105,"(853, 639)"
./train/glass shatter/6599.jpg,glass shatter,120.897,"(1446, 1084)"
./train/glass shatter/66.jpg,glass shatter,83.662,"(860, 645)"
./train/glass shatter/6601.jpg,glass shatter,111.374,"(1119, 839)"
./train/glass shatter/6624.jpg,glass shatter,119.236,"(1175, 881)"
./train/glass shatter/6642.jpg,glass shatter,144.729,"(1396, 1047)"
./train/glass shatter/6649.jpg,glass shatter,139.291,"(1119, 839)"
./train/glass shatter/665.jpg,glass shatter,77.781,"(840, 630)"
./train/glass shatter/6655.jpg,glass shatter,255.409,"(1417, 1062)"
./train/glass shatter/6663.jpg,glass shatter,110.858,"(1344, 1008)"
./train/glass shatter/6673.jpg,glass shatter,95.419,"(868, 651)"
./train/glass shatter/6694.jpg,glass shatter,111.324,"(818, 613)"
./train/glass shatter/6699.jpg,glass shatter,271.387,"(1397, 1047)"
./train/glass shatter/6701.jpg,glass shatter,132.467,"(890, 667)"
./train/glass shatter/6702.jpg,glass shatter,170.561,"(1222, 916)"
./train/glass shatter/6720.jpg,glass shatter,180.745,"(1468, 1101)"
./train/glass shatter/6727.jpg,glass shatter,88.416,"(851, 638)"
./train/glass shatter/674.jpg,glass shatter,111.47,"(821, 615)"
./train/glass shatter/6757.jpg,glass shatter,112.161,"(896, 672)"
./train/glass shatter/6765.jpg,glass shatter,134.683,"(1317, 987)"
./train/glass shatter/6778.jpg,glass shatter,60.563,"(819, 614)"
./train/glass shatter/6779.jpg,glass shatter,79.711,"(840, 630)"
./train/glass shatter/6789.jpg,glass shatter,95.012,"(850, 637)"
./train/glass shatter/6791.jpg,glass shatter,82.436,"(809, 606)"
./train/glass shatter/6794.jpg,glass shatter,89.837,"(856, 642)"
./train/glass shatter/6796.jpg,glass shatter,95.459,"(1191, 893)"
./train/glass shatter/68.jpg,glass shatter,80.596,"(811, 608)"
./train/glass shatter/6800.jpg,glass shatter,133.986,"(1373, 1029)"
./train/glass shatter/6804.jpg,glass shatter,214.912,"(1166, 874)"
./train/glass shatter/6818.jpg,glass shatter,118.799,"(1158, 868)"
./train/glass shatter/6833.jpg,glass shatter,122.704,"(1164, 873)"
./train/glass shatter/6836.jpg,glass shatter,216.625,"(1286, 964)"
./train/glass shatter/686.jpg,glass shatter,117.521,"(878, 658)"
./train/glass shatter/6879.jpg,glass shatter,121.683,"(1286, 964)"
./train/glass shatter/6883.jpg,glass shatter,130.904,"(1361, 1020)"
./train/glass shatter/6907.jpg,glass shatter,241.71,"(1387, 1040)"
./train/glass shatter/692.jpg,glass shatter,106.98,"(1246, 934)"
./train/glass shatter/6928.jpg,glass shatter,127.566,"(882, 661)"
./train/glass shatter/6937.jpg,glass shatter,160.54,"(824, 618)"
./train/glass shatter/6946.jpg,glass shatter,115.005,"(1169, 876)"
./train/glass shatter/695.jpg,glass shatter,95.86,"(898, 673)"
./train/glass shatter/6950.jpg,glass shatter,85.03,"(889, 666)"
./train/glass shatter/6975.jpg,glass shatter,113.371,"(1356, 1017)"
./train/glass shatter/6978.jpg,glass shatter,129.275,"(1377, 1032)"
./train/glass shatter/6981.jpg,glass shatter,385.957,"(1425, 1068)"
./train/glass shatter/6985.jpg,glass shatter,88.06,"(1150, 862)"
./train/glass shatter/6986.jpg,glass shatter,101.867,"(828, 621)"
./train/glass shatter/6994.jpg,glass shatter,64.88,"(842, 631)"
./train/glass shatter/7.jpg,glass shatter,95.179,"(883, 662)"
./train/glass shatter/70.jpg,glass shatter,130.794,"(1351, 1013)"
./train/glass shatter/7016.jpg,glass shatter,70.065,"(820, 615)"
./train/glass shatter/7022.jpg,glass shatter,65.215,"(820, 615)"
./train/glass shatter/7023.jpg,glass shatter,83.145,"(899, 674)"
./train/glass shatter/7030.jpg,glass shatter,71.293,"(844, 633)"
./train/glass shatter/7042.jpg,glass shatter,165.298,"(1421, 1065)"
./train/glass shatter/7046.jpg,glass shatter,300.446,"(1493, 1119)"
./train/glass shatter/7047.jpg,glass shatter,308.512,"(1314, 985)"
./train/glass shatter/7048.jpg,glass shatter,73.424,"(803, 602)"
./train/glass shatter/7050.jpg,glass shatter,265.645,"(1420, 1065)"
./train/glass shatter/7051.jpg,glass shatter,125.261,"(1206, 904)"
./train/glass shatter/7063.jpg,glass shatter,53.003,"(835, 626)"
./train/glass shatter/7083.jpg,glass shatter,346.485,"(1289, 966)"
./train/glass shatter/7084.jpg,glass shatter,137.711,"(1131, 848)"
./train/glass shatter/709.jpg,glass shatter,48.734,"(811, 608)"
./train/glass shatter/7091.jpg,glass shatter,272.136,"(1283, 962)"
./train/glass shatter/7092.jpg,glass shatter,173.253,"(896, 672)"
./train/glass shatter/7096.jpg,glass shatter,236.195,"(1368, 1026)"
./train/glass shatter/710.jpg,glass shatter,100.36,"(859, 644)"
./train/glass shatter/7103.jpg,glass shatter,69.655,"(879, 659)"
./train/glass shatter/7110.jpg,glass shatter,90.613,"(890, 667)"
./train/glass shatter/7118.jpg,glass shatter,102.712,"(855, 641)"
